hexal_id,receptor_channel,node_id,node_type,u,v
347,1,1068,R2,0,-13
347,2,1789,R3,0,-13
347,3,2510,R4,0,-13
347,4,3231,R5,0,-13
347,5,3952,R6,0,-13
347,6,4673,R7,0,-13
347,7,5394,R8,0,-13
348,0,348,R1,0,-12
348,1,1069,R2,0,-12
348,2,1790,R3,0,-12
348,3,2511,R4,0,-12
348,4,3232,R5,0,-12
348,5,3953,R6,0,-12
348,6,4674,R7,0,-12
348,7,5395,R8,0,-12
349,0,349,R1,0,-11
349,1,1070,R2,0,-11
349,2,1791,R3,0,-11
349,3,2512,R4,0,-11
349,4,3233,R5,0,-11
349,5,3954,R6,0,-11
349,6,4675,R7,0,-11
349,7,5396,R8,0,-11
350,0,350,R1,0,-10
350,1,1071,R2,0,-10
350,2,1792,R3,0,-10
350,3,2513,R4,0,-10
350,4,3234,R5,0,-10
350,5,3955,R6,0,-10
350,6,4676,R7,0,-10
350,7,5397,R8,0,-10
351,0,351,R1,0,-9
351,1,1072,R2,0,-9
351,2,1793,R3,0,-9
351,3,2514,R4,0,-9
351,4,3235,R5,0,-9
351,5,3956,R6,0,-9
351,6,4677,R7,0,-9
351,7,5398,R8,0,-9
352,0,352,R1,0,-8
352,1,1073,R2,0,-8
352,2,1794,R3,0,-8
352,3,2515,R4,0,-8
352,4,3236,R5,0,-8
352,5,3957,R6,0,-8
352,6,4678,R7,0,-8
352,7,5399,R8,0,-8
353,0,353,R1,0,-7
353,1,1074,R2,0,-7
353,2,1795,R3,0,-7
353,3,2516,R4,0,-7
353,4,3237,R5,0,-7
353,5,3958,R6,0,-7
353,6,4679,R7,0,-7
353,7,5400,R8,0,-7
354,0,354,R1,0,-6
354,1,1075,R2,0,-6
354,2,1796,R3,0,-6
354,3,2517,R4,0,-6
354,4,3238,R5,0,-6
354,5,3959,R6,0,-6
354,6,4680,R7,0,-6
354,7,5401,R8,0,-6
355,0,355,R1,0,-5
355,1,1076,R2,0,-5
355,2,1797,R3,0,-5
355,3,2518,R4,0,-5
355,4,3239,R5,0,-5
355,5,3960,R6,0,-5
355,6,4681,R7,0,-5
355,7,5402,R8,0,-5
356,0,356,R1,0,-4
356,1,1077,R2,0,-4
356,2,1798,R3,0,-4
356,3,2519,R4,0,-4
356,4,3240,R5,0,-4
356,5,3961,R6,0,-4
356,6,4682,R7,0,-4
356,7,5403,R8,0,-4
357,0,357,R1,0,-3
357,1,1078,R2,0,-3
357,2,1799,R3,0,-3
357,3,2520,R4,0,-3
357,4,3241,R5,0,-3
357,5,3962,R6,0,-3
357,6,4683,R7,0,-3
357,7,5404,R8,0,-3
358,0,358,R1,0,-2
358,1,1079,R2,0,-2
358,2,1800,R3,0,-2
358,3,2521,R4,0,-2
358,4,3242,R5,0,-2
358,5,3963,R6,0,-2
358,6,4684,R7,0,-2
358,7,5405,R8,0,-2
359,0,359,R1,0,-1
359,1,1080,R2,0,-1
359,2,1801,R3,0,-1
359,3,2522,R4,0,-1
359,4,3243,R5,0,-1
359,5,3964,R6,0,-1
359,6,4685,R7,0,-1
359,7,5406,R8,0,-1
360,0,360,R1,0,0
360,1,1081,R2,0,0
360,2,1802,R3,0,0
360,3,2523,R4,0,0
360,4,3244,R5,0,0
360,5,3965,R6,0,0
360,6,4686,R7,0,0
360,7,5407,R8,0,0
361,0,361,R1,0,1
361,1,1082,R2,0,1
361,2,1803,R3,0,1
361,3,2524,R4,0,1
361,4,3245,R5,0,1
361,5,3966,R6,0,1
361,6,4687,R7,0,1
361,7,5408,R8,0,1
362,0,362,R1,0,2
362,1,1083,R2,0,2
362,2,1804,R3,0,2
362,3,2525,R4,0,2
362,4,3246,R5,0,2
362,5,3967,R6,0,2
362,6,4688,R7,0,2
362,7,5409,R8,0,2
363,0,363,R1,0,3
363,1,1084,R2,0,3
363,2,1805,R3,0,3
363,3,2526,R4,0,3
363,4,3247,R5,0,3
363,5,3968,R6,0,3
363,6,4689,R7,0,3
363,7,5410,R8,0,3
364,0,364,R1,0,4
364,1,1085,R2,0,4
364,2,1806,R3,0,4
364,3,2527,R4,0,4
364,4,3248,R5,0,4
364,5,3969,R6,0,4
364,6,4690,R7,0,4
364,7,5411,R8,0,4
365,0,365,R1,0,5
365,1,1086,R2,0,5
365,2,1807,R3,0,5
365,3,2528,R4,0,5
365,4,3249,R5,0,5
365,5,3970,R6,0,5
365,6,4691,R7,0,5
365,7,5412,R8,0,5
366,0,366,R1,0,6
366,1,1087,R2,0,6
366,2,1808,R3,0,6
366,3,2529,R4,0,6
366,4,3250,R5,0,6
366,5,3971,R6,0,6
366,6,4692,R7,0,6
366,7,5413,R8,0,6
367,0,367,R1,0,7
367,1,1088,R2,0,7
367,2,1809,R3,0,7
367,3,2530,R4,0,7
367,4,3251,R5,0,7
367,5,3972,R6,0,7
367,6,4693,R7,0,7
367,7,5414,R8,0,7
368,0,368,R1,0,8
368,1,1089,R2,0,8
368,2,1810,R3,0,8
368,3,2531,R4,0,8
368,4,3252,R5,0,8
368,5,3973,R6,0,8
368,6,4694,R7,0,8
368,7,5415,R8,0,8
369,0,369,R1,0,9
369,1,1090,R2,0,9
369,2,1811,R3,0,9
369,3,2532,R4,0,9
369,4,3253,R5,0,9
369,5,3974,R6,0,9
369,6,4695,R7,0,9
369,7,5416,R8,0,9
370,0,370,R1,0,10
370,1,1091,R2,0,10
370,2,1812,R3,0,10
370,3,2533,R4,0,10
370,4,3254,R5,0,10
370,5,3975,R6,0,10
370,6,4696,R7,0,10
370,7,5417,R8,0,10
371,0,371,R1,0,11
371,1,1092,R2,0,11
371,2,1813,R3,0,11
371,3,2534,R4,0,11
371,4,3255,R5,0,11
371,5,3976,R6,0,11
371,6,4697,R7,0,11
371,7,5418,R8,0,11
372,0,372,R1,0,12
372,1,1093,R2,0,12
372,2,1814,R3,0,12
372,3,2535,R4,0,12
372,4,3256,R5,0,12
372,5,3977,R6,0,12
372,6,4698,R7,0,12
372,7,5419,R8,0,12
373,0,373,R1,0,13
373,1,1094,R2,0,13
373,2,1815,R3,0,13
373,3,2536,R4,0,13
373,4,3257,R5,0,13
373,5,3978,R6,0,13
373,6,4699,R7,0,13
373,7,5420,R8,0,13
374,0,374,R1,0,14
374,1,1095,R2,0,14
374,2,1816,R3,0,14
374,3,2537,R4,0,14
374,4,3258,R5,0,14
374,5,3979,R6,0,14
374,6,4700,R7,0,14
374,7,5421,R8,0,14
375,0,375,R1,0,15
375,1,1096,R2,0,15
375,2,1817,R3,0,15
375,3,2538,R4,0,15
375,4,3259,R5,0,15
375,5,3980,R6,0,15
375,6,4701,R7,0,15
375,7,5422,R8,0,15
376,0,376,R1,1,-15
376,1,1097,R2,1,-15
376,2,1818,R3,1,-15
376,3,2539,R4,1,-15
376,4,3260,R5,1,-15
376,5,3981,R6,1,-15
376,6,4702,R7,1,-15
376,7,5423,R8,1,-15
377,0,377,R1,1,-14
377,1,1098,R2,1,-14
377,2,1819,R3,1,-14
377,3,2540,R4,1,-14
377,4,3261,R5,1,-14
377,5,3982,R6,1,-14
377,6,4703,R7,1,-14
377,7,5424,R8,1,-14
378,0,378,R1,1,-13
378,1,1099,R2,1,-13
378,2,1820,R3,1,-13
378,3,2541,R4,1,-13
378,4,3262,R5,1,-13
378,5,3983,R6,1,-13
378,6,4704,R7,1,-13
378,7,5425,R8,1,-13
379,0,379,R1,1,-12
379,1,1100,R2,1,-12
379,2,1821,R3,1,-12
379,3,2542,R4,1,-12
379,4,3263,R5,1,-12
379,5,3984,R6,1,-12
379,6,4705,R7,1,-12
379,7,5426,R8,1,-12
380,0,380,R1,1,-11
380,1,1101,R2,1,-11
380,2,1822,R3,1,-11
380,3,2543,R4,1,-11
380,4,3264,R5,1,-11
380,5,3985,R6,1,-11
380,6,4706,R7,1,-11
380,7,5427,R8,1,-11
381,0,381,R1,1,-10
381,1,1102,R2,1,-10
381,2,1823,R3,1,-10
381,3,2544,R4,1,-10
381,4,3265,R5,1,-10
381,5,3986,R6,1,-10
381,6,4707,R7,1,-10
381,7,5428,R8,1,-10
382,0,382,R1,1,-9
382,1,1103,R2,1,-9
382,2,1824,R3,1,-9
382,3,2545,R4,1,-9
382,4,3266,R5,1,-9
382,5,3987,R6,1,-9
382,6,4708,R7,1,-9
382,7,5429,R8,1,-9
383,0,383,R1,1,-8
383,1,1104,R2,1,-8
383,2,1825,R3,1,-8
383,3,2546,R4,1,-8
383,4,3267,R5,1,-8
383,5,3988,R6,1,-8
383,6,4709,R7,1,-8
383,7,5430,R8,1,-8
384,0,384,R1,1,-7
384,1,1105,R2,1,-7
384,2,1826,R3,1,-7
384,3,2547,R4,1,-7
384,4,3268,R5,1,-7
384,5,3989,R6,1,-7
384,6,4710,R7,1,-7
384,7,5431,R8,1,-7
385,0,385,R1,1,-6
385,1,1106,R2,1,-6
385,2,1827,R3,1,-6
385,3,2548,R4,1,-6
385,4,3269,R5,1,-6
385,5,3990,R6,1,-6
385,6,4711,R7,1,-6
385,7,5432,R8,1,-6
386,0,386,R1,1,-5
386,1,1107,R2,1,-5
386,2,1828,R3,1,-5
386,3,2549,R4,1,-5
386,4,3270,R5,1,-5
386,5,3991,R6,1,-5
386,6,4712,R7,1,-5
386,7,5433,R8,1,-5
387,0,387,R1,1,-4
387,1,1108,R2,1,-4
387,2,1829,R3,1,-4
387,3,2550,R4,1,-4
387,4,3271,R5,1,-4
387,5,3992,R6,1,-4
387,6,4713,R7,1,-4
387,7,5434,R8,1,-4
388,0,388,R1,1,-3
388,1,1109,R2,1,-3
388,2,1830,R3,1,-3
388,3,2551,R4,1,-3
388,4,3272,R5,1,-3
388,5,3993,R6,1,-3
388,6,4714,R7,1,-3
388,7,5435,R8,1,-3
389,0,389,R1,1,-2
389,1,1110,R2,1,-2
389,2,1831,R3,1,-2
389,3,2552,R4,1,-2
389,4,3273,R5,1,-2
389,5,3994,R6,1,-2
389,6,4715,R7,1,-2
389,7,5436,R8,1,-2
390,0,390,R1,1,-1
390,1,1111,R2,1,-1
390,2,1832,R3,1,-1
390,3,2553,R4,1,-1
390,4,3274,R5,1,-1
390,5,3995,R6,1,-1
390,6,4716,R7,1,-1
390,7,5437,R8,1,-1
391,0,391,R1,1,0
391,1,1112,R2,1,0
391,2,1833,R3,1,0
391,3,2554,R4,1,0
391,4,3275,R5,1,0
391,5,3996,R6,1,0
391,6,4717,R7,1,0
391,7,5438,R8,1,0
392,0,392,R1,1,1
392,1,1113,R2,1,1
392,2,1834,R3,1,1
392,3,2555,R4,1,1
392,4,3276,R5,1,1
392,5,3997,R6,1,1
392,6,4718,R7,1,1
392,7,5439,R8,1,1
393,0,393,R1,1,2
393,1,1114,R2,1,2
393,2,1835,R3,1,2
393,3,2556,R4,1,2
393,4,3277,R5,1,2
393,5,3998,R6,1,2
393,6,4719,R7,1,2
393,7,5440,R8,1,2
394,0,394,R1,1,3
394,1,1115,R2,1,3
394,2,1836,R3,1,3
394,3,2557,R4,1,3
394,4,3278,R5,1,3
394,5,3999,R6,1,3
394,6,4720,R7,1,3
394,7,5441,R8,1,3
395,0,395,R1,1,4
395,1,1116,R2,1,4
395,2,1837,R3,1,4
395,3,2558,R4,1,4
395,4,3279,R5,1,4
395,5,4000,R6,1,4
395,6,4721,R7,1,4
395,7,5442,R8,1,4
396,0,396,R1,1,5
396,1,1117,R2,1,5
396,2,1838,R3,1,5
396,3,2559,R4,1,5
396,4,3280,R5,1,5
396,5,4001,R6,1,5
396,6,4722,R7,1,5
396,7,5443,R8,1,5
397,0,397,R1,1,6
397,1,1118,R2,1,6
397,2,1839,R3,1,6
397,3,2560,R4,1,6
397,4,3281,R5,1,6
397,5,4002,R6,1,6
397,6,4723,R7,1,6
397,7,5444,R8,1,6
398,0,398,R1,1,7
398,1,1119,R2,1,7
398,2,1840,R3,1,7
398,3,2561,R4,1,7
398,4,3282,R5,1,7
398,5,4003,R6,1,7
398,6,4724,R7,1,7
398,7,5445,R8,1,7
399,0,399,R1,1,8
399,1,1120,R2,1,8
399,2,1841,R3,1,8
399,3,2562,R4,1,8
399,4,3283,R5,1,8
399,5,4004,R6,1,8
399,6,4725,R7,1,8
399,7,5446,R8,1,8
400,0,400,R1,1,9
400,1,1121,R2,1,9
400,2,1842,R3,1,9
400,3,2563,R4,1,9
400,4,3284,R5,1,9
400,5,4005,R6,1,9
400,6,4726,R7,1,9
400,7,5447,R8,1,9
401,0,401,R1,1,10
401,1,1122,R2,1,10
401,2,1843,R3,1,10
401,3,2564,R4,1,10
401,4,3285,R5,1,10
401,5,4006,R6,1,10
401,6,4727,R7,1,10
401,7,5448,R8,1,10
402,0,402,R1,1,11
402,1,1123,R2,1,11
402,2,1844,R3,1,11
402,3,2565,R4,1,11
402,4,3286,R5,1,11
402,5,4007,R6,1,11
402,6,4728,R7,1,11
402,7,5449,R8,1,11
403,0,403,R1,1,12
403,1,1124,R2,1,12
403,2,1845,R3,1,12
403,3,2566,R4,1,12
403,4,3287,R5,1,12
403,5,4008,R6,1,12
403,6,4729,R7,1,12
403,7,5450,R8,1,12
404,0,404,R1,1,13
404,1,1125,R2,1,13
404,2,1846,R3,1,13
404,3,2567,R4,1,13
404,4,3288,R5,1,13
404,5,4009,R6,1,13
404,6,4730,R7,1,13
404,7,5451,R8,1,13
405,0,405,R1,1,14
405,1,1126,R2,1,14
405,2,1847,R3,1,14
405,3,2568,R4,1,14
405,4,3289,R5,1,14
405,5,4010,R6,1,14
405,6,4731,R7,1,14
405,7,5452,R8,1,14
406,0,406,R1,2,-15
406,1,1127,R2,2,-15
406,2,1848,R3,2,-15
406,3,2569,R4,2,-15
406,4,3290,R5,2,-15
406,5,4011,R6,2,-15
406,6,4732,R7,2,-15
406,7,5453,R8,2,-15
407,0,407,R1,2,-14
407,1,1128,R2,2,-14
407,2,1849,R3,2,-14
407,3,2570,R4,2,-14
407,4,3291,R5,2,-14
407,5,4012,R6,2,-14
407,6,4733,R7,2,-14
407,7,5454,R8,2,-14
408,0,408,R1,2,-13
408,1,1129,R2,2,-13
408,2,1850,R3,2,-13
408,3,2571,R4,2,-13
408,4,3292,R5,2,-13
408,5,4013,R6,2,-13
408,6,4734,R7,2,-13
408,7,5455,R8,2,-13
409,0,409,R1,2,-12
409,1,1130,R2,2,-12
409,2,1851,R3,2,-12
409,3,2572,R4,2,-12
409,4,3293,R5,2,-12
409,5,4014,R6,2,-12
409,6,4735,R7,2,-12
409,7,5456,R8,2,-12
410,0,410,R1,2,-11
410,1,1131,R2,2,-11
410,2,1852,R3,2,-11
410,3,2573,R4,2,-11
410,4,3294,R5,2,-11
410,5,4015,R6,2,-11
410,6,4736,R7,2,-11
410,7,5457,R8,2,-11
411,0,411,R1,2,-10
411,1,1132,R2,2,-10
411,2,1853,R3,2,-10
411,3,2574,R4,2,-10
411,4,3295,R5,2,-10
411,5,4016,R6,2,-10
411,6,4737,R7,2,-10
411,7,5458,R8,2,-10
412,0,412,R1,2,-9
412,1,1133,R2,2,-9
412,2,1854,R3,2,-9
412,3,2575,R4,2,-9
412,4,3296,R5,2,-9
412,5,4017,R6,2,-9
412,6,4738,R7,2,-9
412,7,5459,R8,2,-9
413,0,413,R1,2,-8
413,1,1134,R2,2,-8
413,2,1855,R3,2,-8
413,3,2576,R4,2,-8
413,4,3297,R5,2,-8
413,5,4018,R6,2,-8
413,6,4739,R7,2,-8
413,7,5460,R8,2,-8
414,0,414,R1,2,-7
414,1,1135,R2,2,-7
414,2,1856,R3,2,-7
414,3,2577,R4,2,-7
414,4,3298,R5,2,-7
414,5,4019,R6,2,-7
414,6,4740,R7,2,-7
414,7,5461,R8,2,-7
415,0,415,R1,2,-6
415,1,1136,R2,2,-6
415,2,1857,R3,2,-6
415,3,2578,R4,2,-6
415,4,3299,R5,2,-6
415,5,4020,R6,2,-6
415,6,4741,R7,2,-6
415,7,5462,R8,2,-6
416,0,416,R1,2,-5
416,1,1137,R2,2,-5
416,2,1858,R3,2,-5
416,3,2579,R4,2,-5
416,4,3300,R5,2,-5
416,5,4021,R6,2,-5
416,6,4742,R7,2,-5
416,7,5463,R8,2,-5
417,0,417,R1,2,-4
417,1,1138,R2,2,-4
417,2,1859,R3,2,-4
417,3,2580,R4,2,-4
417,4,3301,R5,2,-4
417,5,4022,R6,2,-4
417,6,4743,R7,2,-4
417,7,5464,R8,2,-4
418,0,418,R1,2,-3
418,1,1139,R2,2,-3
418,2,1860,R3,2,-3
418,3,2581,R4,2,-3
418,4,3302,R5,2,-3
418,5,4023,R6,2,-3
418,6,4744,R7,2,-3
418,7,5465,R8,2,-3
419,0,419,R1,2,-2
419,1,1140,R2,2,-2
419,2,1861,R3,2,-2
419,3,2582,R4,2,-2
419,4,3303,R5,2,-2
419,5,4024,R6,2,-2
419,6,4745,R7,2,-2
419,7,5466,R8,2,-2
420,0,420,R1,2,-1
420,1,1141,R2,2,-1
420,2,1862,R3,2,-1
420,3,2583,R4,2,-1
420,4,3304,R5,2,-1
420,5,4025,R6,2,-1
420,6,4746,R7,2,-1
420,7,5467,R8,2,-1
421,0,421,R1,2,0
421,1,1142,R2,2,0
421,2,1863,R3,2,0
421,3,2584,R4,2,0
421,4,3305,R5,2,0
421,5,4026,R6,2,0
421,6,4747,R7,2,0
421,7,5468,R8,2,0
422,0,422,R1,2,1
422,1,1143,R2,2,1
422,2,1864,R3,2,1
422,3,2585,R4,2,1
422,4,3306,R5,2,1
422,5,4027,R6,2,1
422,6,4748,R7,2,1
422,7,5469,R8,2,1
423,0,423,R1,2,2
423,1,1144,R2,2,2
423,2,1865,R3,2,2
423,3,2586,R4,2,2
423,4,3307,R5,2,2
423,5,4028,R6,2,2
423,6,4749,R7,2,2
423,7,5470,R8,2,2
424,0,424,R1,2,3
424,1,1145,R2,2,3
424,2,1866,R3,2,3
424,3,2587,R4,2,3
424,4,3308,R5,2,3
424,5,4029,R6,2,3
424,6,4750,R7,2,3
424,7,5471,R8,2,3
425,0,425,R1,2,4
425,1,1146,R2,2,4
425,2,1867,R3,2,4
425,3,2588,R4,2,4
425,4,3309,R5,2,4
425,5,4030,R6,2,4
425,6,4751,R7,2,4
425,7,5472,R8,2,4
426,0,426,R1,2,5
426,1,1147,R2,2,5
426,2,1868,R3,2,5
426,3,2589,R4,2,5
426,4,3310,R5,2,5
426,5,4031,R6,2,5
426,6,4752,R7,2,5
426,7,5473,R8,2,5
427,0,427,R1,2,6
427,1,1148,R2,2,6
427,2,1869,R3,2,6
427,3,2590,R4,2,6
427,4,3311,R5,2,6
427,5,4032,R6,2,6
427,6,4753,R7,2,6
427,7,5474,R8,2,6
428,0,428,R1,2,7
428,1,1149,R2,2,7
428,2,1870,R3,2,7
428,3,2591,R4,2,7
428,4,3312,R5,2,7
428,5,4033,R6,2,7
428,6,4754,R7,2,7
428,7,5475,R8,2,7
429,0,429,R1,2,8
429,1,1150,R2,2,8
429,2,1871,R3,2,8
429,3,2592,R4,2,8
429,4,3313,R5,2,8
429,5,4034,R6,2,8
429,6,4755,R7,2,8
429,7,5476,R8,2,8
430,0,430,R1,2,9
430,1,1151,R2,2,9
430,2,1872,R3,2,9
430,3,2593,R4,2,9
430,4,3314,R5,2,9
430,5,4035,R6,2,9
430,6,4756,R7,2,9
430,7,5477,R8,2,9
431,0,431,R1,2,10
431,1,1152,R2,2,10
431,2,1873,R3,2,10
431,3,2594,R4,2,10
431,4,3315,R5,2,10
431,5,4036,R6,2,10
431,6,4757,R7,2,10
431,7,5478,R8,2,10
432,0,432,R1,2,11
432,1,1153,R2,2,11
432,2,1874,R3,2,11
432,3,2595,R4,2,11
432,4,3316,R5,2,11
432,5,4037,R6,2,11
432,6,4758,R7,2,11
432,7,5479,R8,2,11
433,0,433,R1,2,12
433,1,1154,R2,2,12
433,2,1875,R3,2,12
433,3,2596,R4,2,12
433,4,3317,R5,2,12
433,5,4038,R6,2,12
433,6,4759,R7,2,12
433,7,5480,R8,2,12
434,0,434,R1,2,13
434,1,1155,R2,2,13
434,2,1876,R3,2,13
434,3,2597,R4,2,13
434,4,3318,R5,2,13
434,5,4039,R6,2,13
434,6,4760,R7,2,13
434,7,5481,R8,2,13
435,0,435,R1,3,-15
435,1,1156,R2,3,-15
435,2,1877,R3,3,-15
435,3,2598,R4,3,-15
435,4,3319,R5,3,-15
435,5,4040,R6,3,-15
435,6,4761,R7,3,-15
435,7,5482,R8,3,-15
436,0,436,R1,3,-14
436,1,1157,R2,3,-14
436,2,1878,R3,3,-14
436,3,2599,R4,3,-14
436,4,3320,R5,3,-14
436,5,4041,R6,3,-14
436,6,4762,R7,3,-14
436,7,5483,R8,3,-14
437,0,437,R1,3,-13
437,1,1158,R2,3,-13
437,2,1879,R3,3,-13
437,3,2600,R4,3,-13
437,4,3321,R5,3,-13
437,5,4042,R6,3,-13
437,6,4763,R7,3,-13
437,7,5484,R8,3,-13
438,0,438,R1,3,-12
438,1,1159,R2,3,-12
438,2,1880,R3,3,-12
438,3,2601,R4,3,-12
438,4,3322,R5,3,-12
438,5,4043,R6,3,-12
438,6,4764,R7,3,-12
438,7,5485,R8,3,-12
439,0,439,R1,3,-11
439,1,1160,R2,3,-11
439,2,1881,R3,3,-11
439,3,2602,R4,3,-11
439,4,3323,R5,3,-11
439,5,4044,R6,3,-11
439,6,4765,R7,3,-11
439,7,5486,R8,3,-11
440,0,440,R1,3,-10
440,1,1161,R2,3,-10
440,2,1882,R3,3,-10
440,3,2603,R4,3,-10
440,4,3324,R5,3,-10
440,5,4045,R6,3,-10
440,6,4766,R7,3,-10
440,7,5487,R8,3,-10
441,0,441,R1,3,-9
441,1,1162,R2,3,-9
441,2,1883,R3,3,-9
441,3,2604,R4,3,-9
441,4,3325,R5,3,-9
441,5,4046,R6,3,-9
441,6,4767,R7,3,-9
441,7,5488,R8,3,-9
442,0,442,R1,3,-8
442,1,1163,R2,3,-8
442,2,1884,R3,3,-8
442,3,2605,R4,3,-8
442,4,3326,R5,3,-8
442,5,4047,R6,3,-8
442,6,4768,R7,3,-8
442,7,5489,R8,3,-8
443,0,443,R1,3,-7
443,1,1164,R2,3,-7
443,2,1885,R3,3,-7
443,3,2606,R4,3,-7
443,4,3327,R5,3,-7
443,5,4048,R6,3,-7
443,6,4769,R7,3,-7
443,7,5490,R8,3,-7
444,0,444,R1,3,-6
444,1,1165,R2,3,-6
444,2,1886,R3,3,-6
444,3,2607,R4,3,-6
444,4,3328,R5,3,-6
444,5,4049,R6,3,-6
444,6,4770,R7,3,-6
444,7,5491,R8,3,-6
445,0,445,R1,3,-5
445,1,1166,R2,3,-5
445,2,1887,R3,3,-5
445,3,2608,R4,3,-5
445,4,3329,R5,3,-5
445,5,4050,R6,3,-5
445,6,4771,R7,3,-5
445,7,5492,R8,3,-5
446,0,446,R1,3,-4
446,1,1167,R2,3,-4
446,2,1888,R3,3,-4
446,3,2609,R4,3,-4
446,4,3330,R5,3,-4
446,5,4051,R6,3,-4
446,6,4772,R7,3,-4
446,7,5493,R8,3,-4
447,0,447,R1,3,-3
447,1,1168,R2,3,-3
447,2,1889,R3,3,-3
447,3,2610,R4,3,-3
447,4,3331,R5,3,-3
447,5,4052,R6,3,-3
447,6,4773,R7,3,-3
447,7,5494,R8,3,-3
448,0,448,R1,3,-2
448,1,1169,R2,3,-2
448,2,1890,R3,3,-2
448,3,2611,R4,3,-2
448,4,3332,R5,3,-2
448,5,4053,R6,3,-2
448,6,4774,R7,3,-2
448,7,5495,R8,3,-2
449,0,449,R1,3,-1
449,1,1170,R2,3,-1
449,2,1891,R3,3,-1
449,3,2612,R4,3,-1
449,4,3333,R5,3,-1
449,5,4054,R6,3,-1
449,6,4775,R7,3,-1
449,7,5496,R8,3,-1
450,0,450,R1,3,0
450,1,1171,R2,3,0
450,2,1892,R3,3,0
450,3,2613,R4,3,0
450,4,3334,R5,3,0
450,5,4055,R6,3,0
450,6,4776,R7,3,0
450,7,5497,R8,3,0
451,0,451,R1,3,1
451,1,1172,R2,3,1
451,2,1893,R3,3,1
451,3,2614,R4,3,1
451,4,3335,R5,3,1
451,5,4056,R6,3,1
451,6,4777,R7,3,1
451,7,5498,R8,3,1
452,0,452,R1,3,2
452,1,1173,R2,3,2
452,2,1894,R3,3,2
452,3,2615,R4,3,2
452,4,3336,R5,3,2
452,5,4057,R6,3,2
452,6,4778,R7,3,2
452,7,5499,R8,3,2
453,0,453,R1,3,3
453,1,1174,R2,3,3
453,2,1895,R3,3,3
453,3,2616,R4,3,3
453,4,3337,R5,3,3
453,5,4058,R6,3,3
453,6,4779,R7,3,3
453,7,5500,R8,3,3
454,0,454,R1,3,4
454,1,1175,R2,3,4
454,2,1896,R3,3,4
454,3,2617,R4,3,4
454,4,3338,R5,3,4
454,5,4059,R6,3,4
454,6,4780,R7,3,4
454,7,5501,R8,3,4
455,0,455,R1,3,5
455,1,1176,R2,3,5
455,2,1897,R3,3,5
455,3,2618,R4,3,5
455,4,3339,R5,3,5
455,5,4060,R6,3,5
455,6,4781,R7,3,5
455,7,5502,R8,3,5
456,0,456,R1,3,6
456,1,1177,R2,3,6
456,2,1898,R3,3,6
456,3,2619,R4,3,6
456,4,3340,R5,3,6
456,5,4061,R6,3,6
456,6,4782,R7,3,6
456,7,5503,R8,3,6
457,0,457,R1,3,7
457,1,1178,R2,3,7
457,2,1899,R3,3,7
457,3,2620,R4,3,7
457,4,3341,R5,3,7
457,5,4062,R6,3,7
457,6,4783,R7,3,7
457,7,5504,R8,3,7
458,0,458,R1,3,8
458,1,1179,R2,3,8
458,2,1900,R3,3,8
458,3,2621,R4,3,8
458,4,3342,R5,3,8
458,5,4063,R6,3,8
458,6,4784,R7,3,8
458,7,5505,R8,3,8
459,0,459,R1,3,9
459,1,1180,R2,3,9
459,2,1901,R3,3,9
459,3,2622,R4,3,9
459,4,3343,R5,3,9
459,5,4064,R6,3,9
459,6,4785,R7,3,9
459,7,5506,R8,3,9
460,0,460,R1,3,10
460,1,1181,R2,3,10
460,2,1902,R3,3,10
460,3,2623,R4,3,10
460,4,3344,R5,3,10
460,5,4065,R6,3,10
460,6,4786,R7,3,10
460,7,5507,R8,3,10
461,0,461,R1,3,11
461,1,1182,R2,3,11
461,2,1903,R3,3,11
461,3,2624,R4,3,11
461,4,3345,R5,3,11
461,5,4066,R6,3,11
461,6,4787,R7,3,11
461,7,5508,R8,3,11
462,0,462,R1,3,12
462,1,1183,R2,3,12
462,2,1904,R3,3,12
462,3,2625,R4,3,12
462,4,3346,R5,3,12
462,5,4067,R6,3,12
462,6,4788,R7,3,12
462,7,5509,R8,3,12
463,0,463,R1,4,-15
463,1,1184,R2,4,-15
463,2,1905,R3,4,-15
463,3,2626,R4,4,-15
463,4,3347,R5,4,-15
463,5,4068,R6,4,-15
463,6,4789,R7,4,-15
463,7,5510,R8,4,-15
464,0,464,R1,4,-14
464,1,1185,R2,4,-14
464,2,1906,R3,4,-14
464,3,2627,R4,4,-14
464,4,3348,R5,4,-14
464,5,4069,R6,4,-14
464,6,4790,R7,4,-14
464,7,5511,R8,4,-14
465,0,465,R1,4,-13
465,1,1186,R2,4,-13
465,2,1907,R3,4,-13
465,3,2628,R4,4,-13
465,4,3349,R5,4,-13
465,5,4070,R6,4,-13
465,6,4791,R7,4,-13
465,7,5512,R8,4,-13
466,0,466,R1,4,-12
466,1,1187,R2,4,-12
466,2,1908,R3,4,-12
466,3,2629,R4,4,-12
466,4,3350,R5,4,-12
466,5,4071,R6,4,-12
466,6,4792,R7,4,-12
466,7,5513,R8,4,-12
467,0,467,R1,4,-11
467,1,1188,R2,4,-11
467,2,1909,R3,4,-11
467,3,2630,R4,4,-11
467,4,3351,R5,4,-11
467,5,4072,R6,4,-11
467,6,4793,R7,4,-11
467,7,5514,R8,4,-11
468,0,468,R1,4,-10
468,1,1189,R2,4,-10
468,2,1910,R3,4,-10
